time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-11-30T20:24:43.320Z,40.3033333,-124.309,9.79,2.15,md,11,209,0.02652,0.04,nc,nc72562611,2015-12-07T21:47:11.170Z,"27km SW of Rio Dell, California",earthquake
2015-11-30T20:20:01.020Z,38.8056679,-122.7906647,1.39,0.78,md,18,67,0.00429,0.02,nc,nc72562606,2015-11-30T20:21:33.870Z,"4km NW of The Geysers, California",earthquake
2015-11-30T20:19:05.220Z,-8.7814,67.7027,10,4.9,mb,,68,4.895,0.91,us,us1000429g,2015-12-01T04:21:35.081Z,"Mid-Indian Ridge",earthquake
2015-11-30T20:08:25.010Z,33.6816667,-117.2266667,-0.6,0.93,ml,24,91,0.07889,0.2,ci,ci37279447,2015-12-01T18:11:08.703Z,"9km SW of Menifee, California",quarry blast
2015-11-30T20:03:01.390Z,46.0005,-112.4686667,-2,0.94,md,8,98,0.179,0.12,mb,mb80109819,2015-11-30T20:38:36.060Z,"5km E of Butte, Montana",quarry blast
2015-11-30T19:49:55.140Z,41.8671,-119.6418,9.7,1.1,ml,3,321.06,0.144,0.1036,nn,nn00520860,2015-11-30T21:38:12.577Z,"68km ESE of Lakeview, Oregon",earthquake
2015-11-30T19:47:11.400Z,36.3457,-99.2157,2.981,3.3,ml,,204,,0.58,us,us10004292,2015-12-01T13:45:51.150Z,"10km S of Mooreland, Oklahoma",earthquake
2015-11-30T19:22:26.570Z,32.3413333,-115.3531667,15.15,2.11,ml,14,192,0.08795,0.28,ci,ci37279439,2015-12-01T17:52:25.106Z,"15km W of Delta, B.C., MX",earthquake
2015-11-30T19:22:26.000Z,63.4579,-147.4737,17.4,0.8,ml,14,82.7999933760005,,0.43,ak,ak12177832,2015-12-08T18:27:44.827Z,"74km E of Cantwell, Alaska",earthquake
2015-11-30T19:16:01.000Z,38.9426667,-123.2273333,0.24,1.49,md,9,108,0.1311,0.04,nc,nc72562601,2015-12-11T21:46:27.280Z,"14km ESE of Boonville, California",earthquake
2015-11-30T19:02:15.000Z,64.7363,-151.203,15.9,1,ml,,,,0.61,ak,ak12096609,2015-12-08T18:28:18.265Z,"39km SW of Manley Hot Springs, Alaska",earthquake
2015-11-30T19:00:06.850Z,33.0528333,-114.9795,-0.15,1.2,ml,6,147,0.0804,0.12,ci,ci37279423,2015-11-30T21:39:31.622Z,"46km NNW of Los Algodones, B.C., MX",quarry blast
2015-11-30T18:58:56.195Z,37.0174,-115.9901,5.5,0.3,ml,18,151.07,0.037,0.1313,nn,nn00520824,2015-11-30T19:43:54.596Z,"69km E of Beatty, Nevada",earthquake
2015-11-30T18:56:46.339Z,39.2716,-120.3866,0,0.3,ml,8,218.6,0.095,0.1177,nn,nn00520858,2015-11-30T21:16:41.842Z,"18km WSW of Truckee, California",earthquake
2015-11-30T18:51:48.000Z,60.3301,-140.5354,4.8,1.3,ml,20,154.799987616001,,0.45,ak,ak12096597,2015-12-08T18:27:03.118Z,"98km NNW of Yakutat, Alaska",earthquake
2015-11-30T18:40:32.000Z,64.7843,-148.0326,5.3,0.5,ml,16,64.7999948160004,,0.44,ak,ak12096584,2015-12-08T18:27:01.332Z,"7km S of Ester, Alaska",earthquake
2015-11-30T18:36:23.880Z,48.2105,-122.351,16.335,2.96,ml,24,43,0.1787,0.32,uw,uw61094672,2015-12-03T15:15:18.963Z,"3km SSE of Stanwood, Washington",earthquake
2015-11-30T18:19:08.000Z,61.8276,-150.5029,57.5,1.5,ml,22,50.3999959680003,,0.5,ak,ak12177828,2015-12-08T18:28:15.640Z,"26km WNW of Willow, Alaska",earthquake
2015-11-30T18:00:44.370Z,36.7302,-98.0625,5,3.2,mb_lg,,98,0.107,0.28,us,us1000428g,2015-12-01T00:05:38.893Z,"26km E of Cherokee, Oklahoma",earthquake
2015-11-30T17:53:48.000Z,63.0341,-150.9607,125.2,2,ml,,,,0.47,ak,ak12096319,2015-12-08T18:28:17.268Z,"90km NNW of Talkeetna, Alaska",earthquake
2015-11-30T17:51:33.020Z,37.5576667,-118.8605,6.77,1.34,md,29,91,0.04081,0.05,nc,nc72562581,2015-12-02T22:45:47.165Z,"14km SE of Mammoth Lakes, California",earthquake
2015-11-30T17:47:47.000Z,51.4531,-176.0308,13.2,1.7,ml,7,284.399977248002,,0.32,ak,ak12177826,2015-12-08T18:28:14.409Z,"64km SE of Adak, Alaska",earthquake
2015-11-30T17:44:01.000Z,60.3272,-141.3517,10,1.5,ml,,,,0.72,ak,ak12096307,2015-12-08T18:28:21.232Z,"66km ENE of Cape Yakataga, Alaska",earthquake
2015-11-30T17:39:52.000Z,62.0253,-149.4417,42.4,1.6,ml,,,,0.67,ak,ak12096305,2015-12-08T18:28:20.093Z,"26km SE of Y, Alaska",earthquake
2015-11-30T17:36:53.050Z,38.7811667,-122.743,2.29,0.64,md,13,92,0.005322,0.05,nc,nc72562576,2015-12-10T18:03:40.700Z,"1km ENE of The Geysers, California",earthquake
2015-11-30T17:34:41.974Z,41.8853,-119.6357,9.2,1.2,ml,5,219.08,0.137,0.1303,nn,nn00520854,2015-11-30T20:54:53.144Z,"67km ESE of Lakeview, Oregon",earthquake
2015-11-30T17:30:21.930Z,38.8251648,-122.8556671,2.15,0.94,md,16,124,0.002557,0.04,nc,nc72562571,2015-11-30T17:31:58.410Z,"10km WNW of The Geysers, California",earthquake
2015-11-30T17:24:59.000Z,61.3269,-146.6885,30.6,1.2,ml,18,46.7999962560003,,0.52,ak,ak12177823,2015-12-08T18:28:13.233Z,"28km NW of Valdez, Alaska",earthquake
2015-11-30T17:22:43.400Z,38.8228333,-122.7645,1.63,1.11,md,37,38,0.00872,0.04,nc,nc72562566,2015-12-09T00:23:17.190Z,"3km W of Cobb, California",earthquake
2015-11-30T17:22:16.900Z,18.9764,-65.0457,19,2.5,Md,4,252,0.62792238,0.21,pr,pr15334007,2015-12-01T01:24:57.350Z,"71km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-11-30T17:19:36.220Z,-6.4664,129.9863,152.6,4.2,mb,,56,1.991,1,us,us1000428b,2015-12-01T01:22:03.262Z,"220km NW of Saumlaki, Indonesia",earthquake
2015-11-30T17:02:21.620Z,38.8421667,-122.8403333,1.54,1,md,27,62,0.005204,0.02,nc,nc72562561,2015-12-08T23:36:58.610Z,"10km WNW of Cobb, California",earthquake
2015-11-30T16:52:58.430Z,33.5723333,-116.8066667,9.1,1.01,ml,26,63,0.1471,0.14,ci,ci37279391,2015-12-01T17:40:45.294Z,"12km W of Anza, California",earthquake
2015-11-30T16:50:28.240Z,-58.7208,-25.321,35,4.9,mb,,84,19.053,0.75,us,us10004285,2015-12-01T00:53:11.152Z,"77km ENE of Bristol Island, South Sandwich Islands",earthquake
2015-11-30T16:50:02.000Z,53.7828,-157.2974,11.9,3.7,ml,20,241.199980704002,,0.78,ak,ak12177822,2015-12-08T18:28:10.824Z,"184km SE of Chernabura Island, Alaska",earthquake
2015-11-30T16:49:51.220Z,38.8434982,-122.8376694,1.69,0.95,md,12,78,0.00519,0.02,nc,nc72562551,2015-11-30T16:51:28.090Z,"10km WNW of Cobb, California",earthquake
2015-11-30T16:39:44.620Z,-1.6497,137.9584,160.56,4.3,mb,,163,5.842,0.45,us,us10004284,2015-12-01T00:42:25.701Z,"Near the north coast of Papua, Indonesia",earthquake
2015-11-30T16:33:26.120Z,33.191,-116.0268333,9.17,1.21,ml,29,57,0.09527,0.19,ci,ci37279375,2015-12-01T17:22:00.844Z,"11km ENE of Ocotillo Wells, California",earthquake
2015-11-30T16:29:26.000Z,61.6553,-151.3327,4.5,1.6,ml,,,,0.48,ak,ak12096027,2015-12-08T18:28:23.532Z,"69km W of Willow, Alaska",earthquake
2015-11-30T16:27:26.700Z,36.512,71.0618,128,4.3,mb,,106,0.725,0.94,us,us10004282,2015-12-01T00:30:09.057Z,"44km SSE of Jarm, Afghanistan",earthquake
2015-11-30T16:26:58.330Z,38.8221664,-122.8448334,1.89,0.85,md,12,74,0.01083,0.03,nc,nc72562526,2015-11-30T16:28:33.930Z,"9km WNW of The Geysers, California",earthquake
2015-11-30T16:20:17.900Z,37.9645,-122.0465,12.5,1.9,Md,55,71.9999942400005,0.06288207,0.12,nc,nc72562516,2015-12-10T03:34:13.350Z,"2km SW of Concord, California",earthquake
2015-11-30T16:19:00.000Z,61.319,-150.3717,55.1,2.1,ml,,,,0.38,ak,ak12096015,2015-12-08T18:28:22.384Z,"27km WNW of Anchorage, Alaska",earthquake
2015-11-30T16:17:53.030Z,37.9721667,-122.0325,13.17,1.31,md,18,84,0.05619,0.05,nc,nc72562521,2015-12-09T19:53:11.120Z,"0km S of Concord, California",earthquake
2015-11-30T16:13:05.620Z,19.2970009,-155.3869934,3.54,1.83,md,25,95,0.03623,0.16,hv,hv61117826,2015-11-30T16:16:10.780Z,"14km NE of Pahala, Hawaii",earthquake
2015-11-30T16:02:25.000Z,63.4827,-151.2775,8.8,0.8,ml,13,97.1999922240006,,0.66,ak,ak12095791,2015-12-08T18:28:38.207Z,"116km W of Cantwell, Alaska",earthquake
2015-11-30T16:00:39.270Z,36.0251667,-120.1156667,31.43,1.76,md,32,247,0.2033,0.15,nc,nc72562511,2015-12-04T01:48:33.820Z,"2km NNE of Avenal, California",earthquake
2015-11-30T15:59:06.554Z,37.3056,-117.5098,5,0.4,ml,9,175.04,0.131,0.0951,nn,nn00520835,2015-11-30T20:27:05.335Z,"50km SSW of Goldfield, Nevada",earthquake
2015-11-30T15:56:13.630Z,36.537,-89.5736667,5.65,2.47,md,40,32,0.02558,0.19,nm,nm60097097,2015-11-30T17:51:19.834Z,"6km SW of New Madrid, Missouri",earthquake
2015-11-30T15:51:50.000Z,52.7766,-163.5473,25,2.5,ml,14,295.199976384002,,0.52,ak,ak12177818,2015-12-08T18:28:09.533Z,"211km SE of Akutan, Alaska",earthquake
2015-11-30T15:49:24.700Z,35.8915,-120.4385,9.5,0.9,Md,49,50.3999959680003,0.008983153,0.07,nc,nc72562501,2015-12-10T03:34:10.500Z,"26km NNW of Shandon, California",earthquake
2015-11-30T15:37:09.000Z,63.4874,-151.2243,5.5,0.7,ml,10,97.1999922240006,,0.6,ak,ak12095776,2015-12-08T18:27:00.574Z,"113km W of Cantwell, Alaska",earthquake
2015-11-30T15:31:46.140Z,34.0156667,-117.7766667,7.3,1.18,ml,39,44,0.08004,0.19,ci,ci37279359,2015-11-30T19:56:25.656Z,"3km NW of Chino Hills, California",earthquake
2015-11-30T15:23:17.756Z,37.9522,-118.6137,11.2,1,ml,9,116.93,0.172,0.1081,nn,nn00520834,2015-11-30T20:17:44.702Z,"46km NE of Mammoth Lakes, California",earthquake
2015-11-30T15:23:00.100Z,37.8942,-122.2105,4.4,1,Md,20,50.3999959680003,0.01796631,0.06,nc,nc72562486,2015-12-10T03:32:58.201Z,"3km NW of Orinda, California",earthquake
2015-11-30T15:16:10.570Z,43.2371667,-106.3803333,6.23,3.36,ml,10,141,1.665,0.44,mb,mb80109794,2015-11-30T23:18:38.083Z,"20km SSW of Midwest, Wyoming",earthquake
2015-11-30T15:13:28.520Z,35.8113333,-117.6593333,10.56,0.65,ml,11,129,0.05044,0.06,ci,ci37279351,2015-11-30T19:56:28.423Z,"21km N of Ridgecrest, California",earthquake
2015-11-30T15:07:52.210Z,36.7413333,-121.425,6.56,1.83,md,36,37,0.008889,0.11,nc,nc72562481,2015-12-08T08:35:10.400Z,"9km SSW of Ridgemark, California",earthquake
2015-11-30T15:07:31.907Z,37.3073,-114.6559,9.9,1.5,ml,6,132.28,0.33,0.1337,nn,nn00520777,2015-11-30T16:20:26.909Z,"36km SSW of Caliente, Nevada",earthquake
2015-11-30T15:02:02.000Z,63.3327,-149.9431,101,1.4,ml,,,,0.43,ak,ak12095539,2015-12-08T18:28:25.544Z,"50km W of Cantwell, Alaska",earthquake
2015-11-30T14:59:47.160Z,48.1633,-116.3628,5,2.6,ml,,121,0.518,0.64,us,us1000426m,2015-11-30T23:02:15.292Z,"18km SE of Sandpoint, Idaho",earthquake
2015-11-30T14:45:22.370Z,-24.2813,-66.9803,158.95,5.1,mb,,38,2.429,0.8,us,us1000426g,2015-11-30T22:47:55.377Z,"67km W of San Antonio de los Cobres, Argentina",earthquake
2015-11-30T14:44:19.400Z,33.7366667,-116.0036667,1.22,1.95,ml,44,36,0.08208,0.18,ci,ci37279343,2015-12-01T17:19:20.288Z,"16km NE of Thermal, California",earthquake
2015-11-30T14:36:49.440Z,37.1305,-112.7231667,17.13,1.12,md,5,138,0.138,0.09,uu,uu60131037,2015-12-01T17:03:45.120Z,"19km WNW of Kanab, Utah",earthquake
2015-11-30T14:28:48.000Z,62.8199,-150.7126,95.1,1.7,ml,,,,0.41,ak,ak12095515,2015-12-08T18:28:24.468Z,"63km NNW of Talkeetna, Alaska",earthquake
2015-11-30T14:15:16.000Z,53.5435,-165.6933,49.3,1.7,ml,10,262.799978976002,,0.25,ak,ak12177814,2015-12-08T18:28:40.770Z,"66km ESE of Unalaska, Alaska",earthquake
2015-11-30T13:58:06.000Z,61.2269,-146.9733,11.5,3.1,ml,,,,0.69,ak,ak12095282,2015-12-08T18:28:27.768Z,"35km WNW of Valdez, Alaska",earthquake
2015-11-30T13:56:14.000Z,63.0313,-150.3449,86.3,1.7,ml,,,,0.52,ak,ak12095281,2015-12-08T18:28:26.452Z,"79km N of Talkeetna, Alaska",earthquake
2015-11-30T13:55:15.000Z,63.6074,-151.7778,4.1,1.4,ml,,,,0.86,ak,ak12095276,2015-12-08T18:28:29.872Z,"141km W of Healy, Alaska",earthquake
2015-11-30T13:49:09.849Z,39.3742,-119.7775,0,0.8,ml,13,86.75,0.019,0.094,nn,nn00520774,2015-11-30T15:42:09.631Z,"13km WNW of Virginia City, Nevada",earthquake
2015-11-30T13:46:29.000Z,63.3938,-151.8101,7.6,1.1,ml,16,53.9999956800003,,0.44,ak,ak12095275,2015-12-08T18:26:59.757Z,"142km W of Cantwell, Alaska",earthquake
2015-11-30T13:43:54.000Z,64.8851,-150.432,13.6,0.9,ml,20,100.799991936001,,0.6,ak,ak12095267,2015-12-08T18:26:58.996Z,"16km SE of Manley Hot Springs, Alaska",earthquake
2015-11-30T13:41:55.890Z,36.2884,-97.495,5,2.7,mb_lg,,109,0.449,0.31,us,us10004267,2015-11-30T17:49:59.492Z,"18km W of Perry, Oklahoma",earthquake
2015-11-30T13:36:46.000Z,63.069,-149.8001,82.6,1.3,ml,19,64.7999948160004,,0.63,ak,ak12177808,2015-12-08T18:28:08.342Z,"55km SW of Cantwell, Alaska",earthquake
2015-11-30T13:36:45.960Z,35.4103333,-120.9093333,3.82,1.09,md,38,143,0.0534,0.11,nc,nc72562476,2015-12-07T21:49:17.220Z,"3km SSW of Cayucos, California",earthquake
2015-11-30T13:26:43.000Z,59.9379,-149.8216,20,1.7,ml,21,136.799989056001,,0.48,ak,ak12177807,2015-12-08T18:28:07.222Z,"28km SW of Seward, Alaska",earthquake
2015-11-30T13:19:31.080Z,47.6415,-122.7355,14.889,0.2,md,5,265,0.09829,0.13,uw,uw61094652,2015-11-30T18:26:32.450Z,"3km W of Silverdale, Washington",earthquake
2015-11-30T13:19:20.940Z,36.0136667,-117.8001667,2.08,0.3,ml,14,101,0.03055,0.13,ci,ci37279335,2015-11-30T20:24:55.323Z,"13km NE of Little Lake, California",earthquake
2015-11-30T13:15:41.000Z,63.3459,-145.1508,1.1,1.1,ml,,,,0.59,ak,ak12095255,2015-12-08T18:28:28.717Z,"58km S of Deltana, Alaska",earthquake
2015-11-30T13:06:49.610Z,41.8881,-119.6301,10.6,0.6,ml,5,218.75,0.139,0.1566,nn,nn00520826,2015-11-30T19:22:16.224Z,"68km ESE of Lakeview, Oregon",earthquake
2015-11-30T13:01:21.100Z,37.4428333,-118.5495,11.89,1.11,md,11,138,0.09018,0.08,nc,nc72562471,2015-12-01T19:55:13.310Z,"12km NW of West Bishop, California",earthquake
2015-11-30T13:00:55.090Z,36.2804,-97.5226,3.52,3.1,mb_lg,,114,0.434,0.21,us,us10004261,2015-11-30T15:52:11.067Z,"21km W of Perry, Oklahoma",earthquake
2015-11-30T13:00:31.590Z,41.6425,-112.0741667,7.45,0.8,md,8,100,0.032,0.04,uu,uu60131032,2015-12-01T16:46:47.350Z,"0km NE of Honeyville, Utah",earthquake
2015-11-30T12:58:13.000Z,51.7132,-179.7644,73.1,2.3,ml,8,158.399987328001,,0.38,ak,ak12177805,2015-12-08T18:28:05.773Z,"51km ESE of Semisopochnoi Island, Alaska",earthquake
2015-11-30T12:48:29.000Z,51.5001,-178.1216,12.7,2.3,ml,17,197.999984160001,,0.54,ak,ak12095037,2015-12-08T18:26:58.220Z,"42km S of Tanaga Volcano, Alaska",earthquake
2015-11-30T12:43:14.000Z,62.0631,-145.2509,19.6,1.1,ml,,,,0.62,ak,ak12095031,2015-12-08T18:28:32.792Z,"16km ESE of Glennallen, Alaska",earthquake
2015-11-30T12:42:26.438Z,41.8882,-119.6362,9,0.6,ml,5,218.59,0.135,0.1885,nn,nn00520825,2015-11-30T19:16:02.977Z,"67km ESE of Lakeview, Oregon",earthquake
2015-11-30T12:41:53.000Z,65.4578,-149.9441,11.8,1.8,ml,,,,0.86,ak,ak12095028,2015-12-08T18:28:31.657Z,"60km NNE of Manley Hot Springs, Alaska",earthquake
2015-11-30T12:40:07.630Z,33.7675,-116.1188333,8.96,1.13,ml,18,90,0.09037,0.17,ci,ci37268221,2015-12-01T01:02:09.569Z,"10km ENE of Indio, California",earthquake
2015-11-30T12:39:56.970Z,33.7683333,-116.1206667,6.24,1.28,ml,57,34,0.08866,0.13,ci,ci37279327,2015-12-01T00:45:41.220Z,"10km ENE of Indio, California",earthquake
2015-11-30T12:37:55.930Z,37.4158333,-118.5613333,6.13,1.25,md,20,80,0.06258,0.06,nc,nc72562456,2015-12-02T22:10:05.510Z,"11km WNW of West Bishop, California",earthquake
2015-11-30T12:31:20.332Z,39.7176,-119.3802,6.5,1.4,ml,11,227.85,0.008,0.0762,nn,nn00520771,2015-11-30T15:38:50.862Z,"16km NW of Fernley, Nevada",earthquake
2015-11-30T12:17:48.000Z,51.5901,-175.2609,32.9,2,ml,11,230.399981568002,,0.62,ak,ak12177801,2015-12-08T18:28:04.548Z,"99km SW of Atka, Alaska",earthquake
2015-11-30T12:16:02.000Z,58.6558,-153.9974,88.8,2.2,ml,26,111.599991072001,,0.32,ak,ak12177800,2015-12-08T18:28:02.334Z,"124km N of Larsen Bay, Alaska",earthquake
2015-11-30T11:59:41.900Z,19.2819,-65.3264,27,3.3,Md,10,262.8,0.97018051,0.3,pr,pr15334006,2015-12-13T13:32:53.040Z,"108km NNE of Luquillo, Puerto Rico",earthquake
2015-11-30T11:51:49.600Z,38.15,-122.2892,7.8,1.4,Md,34,79.1999936640005,0.02694946,0.14,nc,nc72562441,2015-12-08T07:00:18.414Z,"3km SW of American Canyon, California",earthquake
2015-11-30T11:50:44.300Z,33.3591667,-116.3346667,12.04,0.66,ml,20,128,0.114,0.2,ci,ci37279319,2015-11-30T14:02:02.917Z,"12km NNE of Borrego Springs, California",earthquake
2015-11-30T11:50:33.200Z,10.47,-63.65,5,4.7,mb,,,,1.07,us,us1000425i,2015-12-13T13:31:06.506Z,"10km WSW of Cariaco, Venezuela",earthquake
2015-11-30T11:50:15.000Z,35.6679,-97.3949,5.448,3.2,ml,,73,,0.69,us,us1000425g,2015-12-13T13:25:36.747Z,"7km ENE of Edmond, Oklahoma",earthquake
2015-11-30T11:43:16.100Z,36.7515,-98.0117,7.534,2.6,ml,,174,,0.71,us,us1000425c,2015-12-13T11:42:22.052Z,"25km WSW of Medford, Oklahoma",earthquake
2015-11-30T11:43:07.060Z,36.0195,-117.8135,1.41,0.43,ml,10,77,0.03952,0.1,ci,ci37279311,2015-11-30T19:57:53.811Z,"12km ESE of Coso Junction, California",earthquake
2015-11-30T11:36:44.000Z,67.077,-143.3896,17.9,1.8,ml,13,122.399990208001,,0.28,ak,ak12177799,2015-12-08T18:28:00.008Z,"100km NE of Fort Yukon, Alaska",earthquake
2015-11-30T11:31:35.400Z,36.7657,-98.0546,7.191,2.8,ml,,168,,0.63,us,us10004257,2015-12-13T11:35:01.385Z,"27km E of Cherokee, Oklahoma",earthquake
2015-11-30T11:30:07.000Z,62.2965,-151.1419,83.7,2.8,ml,,,,0.53,ak,ak12094792,2015-12-13T09:44:18.040Z,"53km W of Talkeetna, Alaska",earthquake
2015-11-30T11:27:50.830Z,33.8401667,-116.5581667,14.87,0.83,ml,23,89,0.01748,0.14,ci,ci37279303,2015-11-30T14:02:21.837Z,"3km NW of Palm Springs, California",earthquake
2015-11-30T11:25:42.330Z,-23.6818,-64.6385,31.7,4.4,mb,,67,4.073,0.86,us,us10004255,2015-12-13T09:39:48.152Z,"7km NW of Caimancito, Argentina",earthquake
2015-11-30T11:24:00.760Z,37.6676667,-119.3876667,18.19,1.52,md,23,68,0.2469,0.12,nc,nc72562406,2015-12-03T19:18:41.670Z,"18km ESE of Yosemite Valley, California",earthquake
2015-11-30T11:16:41.550Z,33.9658333,-116.5273333,10.8,0.67,ml,20,66,0.1017,0.16,ci,ci37279295,2015-11-30T14:02:24.997Z,"2km WNW of Desert Hot Springs, California",earthquake
2015-11-30T11:14:13.600Z,36.7607,-98.0655,7.091,2.6,ml,,168,,0.48,us,us10004252,2015-12-13T11:35:21.531Z,"26km E of Cherokee, Oklahoma",earthquake
2015-11-30T11:10:38.590Z,33.3755,-116.3793333,8.45,0.64,ml,21,118,0.1116,0.22,ci,ci37279287,2015-11-30T14:02:42.450Z,"13km N of Borrego Springs, California",earthquake
2015-11-30T11:10:36.150Z,37.2028333,-97.9721667,7.84,1.83,ml,19,61,0.02386,0.03,ismpkansas,ismpkansas70158358,2015-12-01T18:43:00.800Z,"7km NE of Anthony, Kansas",earthquake
2015-11-30T11:05:15.300Z,38.7478333,-122.7083333,1.73,0.86,md,18,156,0.02633,0.04,nc,nc72562396,2015-12-09T18:01:23.600Z,"5km SE of The Geysers, California",earthquake
2015-11-30T11:03:46.000Z,60.6794,-152.0815,75.6,1.4,ml,22,61.1999951040004,,0.34,ak,ak12177797,2015-12-08T18:27:58.369Z,"42km ENE of Redoubt Volcano, Alaska",earthquake
2015-11-30T10:57:01.000Z,61.1994,-147.0119,19.6,1,ml,10,71.9999942400005,,0.35,ak,ak12177796,2015-12-08T18:27:56.980Z,"36km WNW of Valdez, Alaska",earthquake
2015-11-30T10:53:11.230Z,37.1276667,-112.7238333,18.19,1.53,ml,9,137,0.136,0.11,uu,uu60131027,2015-11-30T20:41:20.780Z,"19km WNW of Kanab, Utah",earthquake
2015-11-30T10:52:47.000Z,63.2987,-151.1322,6.7,1,ml,14,75.5999939520005,,0.62,ak,ak12177795,2015-12-08T18:27:55.088Z,"109km W of Cantwell, Alaska",earthquake
2015-11-30T10:51:52.000Z,60.0652,-140.7579,1.7,1.4,ml,17,151.199987904001,,0.63,ak,ak12094578,2015-12-08T18:26:57.549Z,"81km NW of Yakutat, Alaska",earthquake
2015-11-30T10:47:53.350Z,43.7115,-121.236,0.467,0.19,ml,5,180,0.0107,0.1,uw,uw61094642,2015-11-30T18:21:51.000Z,"22km ESE of Three Rivers, Oregon",earthquake
2015-11-30T10:46:06.320Z,38.7761667,-111.5978333,6,1.11,md,5,149,0.362,0.13,uu,uu60131022,2015-12-01T16:34:26.480Z,"30km SE of Salina, Utah",earthquake
2015-11-30T10:45:02.360Z,37.132,-112.726,16.57,1.31,md,5,138,0.138,0.1,uu,uu60131017,2015-12-01T16:30:17.710Z,"20km WNW of Kanab, Utah",earthquake
2015-11-30T10:44:35.101Z,39.3831,-117.5833,1.1,1.5,ml,6,135.56,0.523,0.113,nn,nn00520823,2015-11-30T18:51:29.229Z,"45km WSW of Austin, Nevada",earthquake
2015-11-30T10:41:11.000Z,63.9343,-148.478,97.9,1.1,ml,15,71.9999942400005,,0.57,ak,ak12177793,2015-12-08T18:27:54.226Z,"25km ENE of Healy, Alaska",earthquake
2015-11-30T10:33:21.000Z,60.2668,-151.3955,58.1,1.5,ml,13,107.999991360001,,0.41,ak,ak12177792,2015-12-08T18:27:52.689Z,"12km SSW of Cohoe, Alaska",earthquake
2015-11-30T10:33:04.148Z,41.8989,-119.6379,10.9,1.6,ml,5,216.77,0.128,0.182,nn,nn00520809,2015-11-30T16:48:11.924Z,"66km ESE of Lakeview, Oregon",earthquake
2015-11-30T10:33:00.851Z,41.8899,-119.6348,10.3,1.7,ml,5,218.34,0.135,0.1085,nn,nn00520808,2015-11-30T16:48:11.326Z,"67km ESE of Lakeview, Oregon",earthquake
2015-11-30T10:32:05.930Z,38.8345,-122.8096667,1.7,1.09,md,37,29,0.01109,0.04,nc,nc72562391,2015-12-08T06:22:05.520Z,"7km W of Cobb, California",earthquake
2015-11-30T10:27:04.000Z,63.3533,-145.1364,0.8,1.7,ml,,,,0.57,ak,ak12094569,2015-12-08T18:28:35.651Z,"57km S of Deltana, Alaska",earthquake
2015-11-30T10:25:20.000Z,60.1237,-141.4698,0,1.3,ml,11,165.599986752001,,0.24,ak,ak12094567,2015-12-08T18:26:56.575Z,"53km E of Cape Yakataga, Alaska",earthquake
2015-11-30T10:11:49.570Z,37.4041667,-118.6276667,10.88,2,md,29,70,0.07228,0.06,nc,nc72562381,2015-12-02T22:31:12.051Z,"16km WNW of West Bishop, California",earthquake
2015-11-30T10:09:33.000Z,64.6328,-138.8482,0.4,1.5,ml,8,107.999991360001,,0.56,ak,ak12177789,2015-12-08T18:27:49.763Z,"69km NNE of Dawson, Canada",earthquake
2015-11-30T10:05:53.400Z,19.1539,-65.4257,11,3.2,Md,6,252,0.8525012,0.7,pr,pr15334005,2015-11-30T18:08:33.950Z,"91km NNE of Luquillo, Puerto Rico",earthquake
2015-11-30T10:03:06.000Z,60.1266,-141.6817,0,1.1,ml,11,161.999987040001,,0.28,ak,ak12094359,2015-12-08T18:26:55.691Z,"42km E of Cape Yakataga, Alaska",earthquake
2015-11-30T10:01:39.000Z,53.5475,-165.3041,53.6,1.9,ml,11,266.399978688002,,0.29,ak,ak12177787,2015-12-08T18:27:48.834Z,"72km SSE of Akutan, Alaska",earthquake
2015-11-30T10:01:08.000Z,53.5646,-165.3284,53.9,1.9,ml,12,262.799978976002,,0.26,ak,ak12094358,2015-12-08T18:26:54.859Z,"69km SSE of Akutan, Alaska",earthquake
2015-11-30T10:00:39.280Z,33.8098333,-117.0055,5.87,0.78,ml,21,68,0.03137,0.14,ci,ci37279271,2015-11-30T14:02:59.267Z,"5km WNW of San Jacinto, California",earthquake
2015-11-30T09:59:09.000Z,56.935,-154.5575,54.4,2,ml,8,158.399987328001,,0.52,ak,ak12177785,2015-12-08T18:27:43.017Z,"75km SSW of Larsen Bay, Alaska",earthquake
2015-11-30T09:51:26.000Z,52.6955,-168.7416,38.3,2.2,ml,10,230.399981568002,,0.23,ak,ak12177784,2015-12-08T18:27:40.268Z,"28km SSE of Nikolski, Alaska",earthquake
2015-11-30T09:49:33.000Z,61.5534,-146.4165,25.3,1.2,ml,16,68.3999945280004,,0.45,ak,ak12177783,2015-12-08T18:27:39.224Z,"47km N of Valdez, Alaska",earthquake
2015-11-30T09:49:13.490Z,36.7371,-98.0061,5,4.7,mwr,,67,0.163,0.56,us,us1000424d,2015-12-10T19:48:57.239Z,"25km WSW of Medford, Oklahoma",earthquake
2015-11-30T09:33:30.420Z,33.5821667,-116.8051667,9,0.29,ml,22,87,0.03616,0.1,ci,ci37279263,2015-12-01T00:31:59.582Z,"13km WNW of Anza, California",earthquake
2015-11-30T09:30:44.000Z,67.1763,-147.8596,5.7,1,ml,7,104.399991648001,,0.7,ak,ak12094357,2015-12-08T18:26:54.080Z,"100km E of Coldfoot, Alaska",earthquake
