1975    8   1   20  20  12.9    OROVILLE EARTHQUAKE CA  USA 39.430  -121.520    15  5.7 ML  8   OROVILLE SEISMOGRAPH STATION    CA  USA 39.550  -121.500    13  VERT    B   1   S2  META VOLCANIC ROCK  136.2   112.8   4.91    .69 USACA38 137 USACA38 140 USACA38 143
1975    8   1   20  20  12.9    OROVILLE EARTHQUAKE CA  USA 39.430  -121.520    15  5.7 ML  8   OROVILLE SEISMOGRAPH STATION    CA  USA 39.550  -121.500    13  N53W    B   1   S2  META VOLCANIC ROCK  101.4   82.5    4.44    .51 USACA38 136 USACA38 139 USACA38 142
1975    8   2   20  22  16.3    OROVILLE, CA AFTERSHOCK CA  USA 39.450  -121.460    4   5.1 ML  3   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    14  S00E    B   1   S4  SEDIMENTS   37.8                USACA16 66              
1975    8   2   20  22  16.3    OROVILLE, CA AFTERSHOCK CA  USA 39.450  -121.460    4   5.1 ML  3   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    14  VERT    B   1   S4  SEDIMENTS   15.6                USACA16 65              
1975    8   2   20  22  16.3    OROVILLE, CA AFTERSHOCK CA  USA 39.450  -121.460    4   5.1 ML  3   AIRPORT, OROVILLE   CA  USA 39.480  -121.600    12  N90W    B   1   S4  SEDIMENTS   15.6                USACA16 64              
1975    8   2   20  22  16.3    OROVILLE, CA AFTERSHOCK CA  USA 39.450  -121.460    4   5.1 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    12  N00E    B   1   S4  ALLUVIUM    31.3                USACA16 63              
1975    8   2   20  22  16.3    OROVILLE, CA AFTERSHOCK CA  USA 39.450  -121.460    4   5.1 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    12  N90E    B   1   S4  ALLUVIUM    33.6                USACA16 61              
1975    8   2   20  22  16.3    OROVILLE, CA AFTERSHOCK CA  USA 39.450  -121.460    4   5.1 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    12  VERT    B   1   S4  ALLUVIUM    21.8                USACA16 62              
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    8   N90W    B   1   S4  SEDIMENTS   46.9                USACA16 136             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    8   VERT    B   1   S4  SEDIMENTS   54.9                USACA16 137             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    8   S00E    B   1   S4  SEDIMENTS   23.9                USACA16 138             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    5   VERT    B   1   S4  ALLUVIUM    129.5               USACA16 143             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    5   N00E    B   1   S4  ALLUVIUM    172.2               USACA16 144             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    5   N90E    B   1   S4  ALLUVIUM    145.6               USACA16 142             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    49  VERT    B   1           27.3                USACA16 125             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    49  S05W    B   1           30.9                USACA16 126             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    49  N85W    B   1           38.0                USACA16 124             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    2   S00E    B   1   S1  GREENSTONE  250.5               USACA16 139             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    2   N90E    B   1   S1  GREENSTONE  137.4               USACA16 141             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    2   VERT    B   1   S1  GREENSTONE  104.3               USACA16 140             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    7   S00E    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   135.4               USACA16 130             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    7   VERT    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   76.6                USACA16 131             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    7   N90E    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   180.7               USACA16 132             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    7   S55W    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   105.3               USACA16 129             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    2   N24W    B   1   S4  SEDIMENTS   163.3               USACA16 133             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    2   S66W    B   1   S4  SEDIMENTS   175.4               USACA16 135             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    2   VERT    B   1   S4  SEDIMENTS   136.0               USACA16 134             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    8   VERT    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   57.2                USACA16 128             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    8   N35W    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   75.7                USACA16 127             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    10  VERT    B   1   S4  ALLUVIUM    55.7                USACA16 122             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    10  N00E    B   1   S4  ALLUVIUM    113.2               USACA16 123             
1975    8   3   1   3   5.8 OROVILLE, CA AFTERSHOCK CA  USA 39.490  -121.520    8   4.6 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    10  N90E    B   1   S4  ALLUVIUM    123.1               USACA16 121             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    10  VERT    B   1   S4  SEDIMENTS   35.5                USACA16 185             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    10  S00E    B   1   S4  SEDIMENTS   41.8                USACA16 186             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    10  N90W    B   1   S4  SEDIMENTS   101.3               USACA16 184             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    6   N00E    B   1   S4  ALLUVIUM    90.0                USACA16 192             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    6   VERT    B   1   S4  ALLUVIUM    50.0                USACA16 191             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    6   N90E    B   1   S4  ALLUVIUM    151.3               USACA16 190             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    48  S05W    B   1           26.8                USACA16 174             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    48  N85W    B   1           20.4                USACA16 172             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    48  VERT    B   1           15.2                USACA16 173             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    3   N90E    B   1   S1  GREENSTONE  57.7                USACA16 189             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    3   VERT    B   1   S1  GREENSTONE  56.4                USACA16 188             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    3   S00E    B   1   S1  GREENSTONE  79.3                USACA16 187             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    7   N90E    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   110.6               USACA16 180             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    7   S00E    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   120.3               USACA16 178             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    7   VERT    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   52.2                USACA16 179             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    5   VERT    B   1   S4  SEDIMENTS   67.3                USACA16 182             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    5   N24W    B   1   S4  SEDIMENTS   84.5                USACA16 181             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    5   S66W    B   1   S4  SEDIMENTS   145.4               USACA16 183             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    9   N35W    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   110.8               USACA16 175             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    9   S55W    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   85.0                USACA16 177             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    9   VERT    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   39.2                USACA16 176             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    10  VERT    B   1   S4  ALLUVIUM    47.7                USACA16 170             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    10  N90E    B   1   S4  ALLUVIUM    43.1                USACA16 169             
1975    8   3   2   47  8.8 OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.500    7   4.1 ML  3   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    10  N00E    B   1   S4  ALLUVIUM    63.9                USACA16 171             
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    8   S00E    B   1   S4  SEDIMENTS   241.5               USACA16 27              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    8   VERT    B   1   S4  SEDIMENTS   101.1               USACA16 26              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    8   N90W    B   1   S4  SEDIMENTS   172.2               USACA16 25              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    4   N90E    B   1   S4  ALLUVIUM    185.8               USACA16 40              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    4   N00E    B   1   S4  ALLUVIUM    206.0               USACA16 42              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    4   VERT    B   1   S4  ALLUVIUM    116.2               USACA16 41              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    48  VERT    B   1           150.4               USACA16 35              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    48  N85W    B   1           97.5                USACA16 34              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   CDMG STATION 3, OROVILLE    CA  USA 39.050  -121.500    48  S05W    B   1           272.1               USACA16 36              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   D. JOHNSON RANCH, OROVILLE  CA  USA 39.425  -121.521    6   N00E    B   1   S4  SEDIMENTS (10 M), GREENSTONE    684.5               USACA16 12              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   D. JOHNSON RANCH, OROVILLE  CA  USA 39.425  -121.521    6   N90E    B   1   S4  SEDIMENTS (10 M), GREENSTONE    328.2               USACA16 10              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   D. JOHNSON RANCH, OROVILLE  CA  USA 39.425  -121.521    6   VERT    B   1   S4  SEDIMENTS (10 M), GREENSTONE    197.3               USACA16 11              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    48  S00E    R   1   S1  GREENSTONE  460.7               USACA16 31              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    48  N90E    B   1   S1  GREENSTONE  224.7               USACA16 33              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    48  VERT    B   1   S1  GREENSTONE  138.1               USACA16 32              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    6   S00E    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   168.1               USACA16 49              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    6   VERT    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   159.2               USACA16 50              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    6   N90E    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   217.2               USACA16 51              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   FRANCISCO RANCH, OROVILLE   CA  USA 39.446  -121.643    11  VERT    B   1   S4  ALLUVIUM    72.7                USACA16 38              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   FRANCISCO RANCH, OROVILLE   CA  USA 39.446  -121.643    11  S00E    B   1   S4  ALLUVIUM    76.6                USACA16 39              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   FRANCISCO RANCH, OROVILLE   CA  USA 39.446  -121.643    11  N90W    B   1   S4  ALLUVIUM    91.0                USACA16 37              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    3   S66W    B   1   S4  SEDIMENTS   171.6               USACA16 30              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    3   VERT    B   1   S4  SEDIMENTS   422.7               USACA16 29              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   MEDICAL CENTER, OROVILLE    CA  USA 39.507  -121.541    3   N24W    B   1   S4  SEDIMENTS   381.2               USACA16 28              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    8   VERT    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   75.0                USACA16 47              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    8   N35W    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   99.1                USACA16 46              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    8   S55W    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   195.9               USACA16 48              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    9   VERT    B   1   S4  ALLUVIUM    89.4                USACA16 44              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    9   N00E    B   1   S4  ALLUVIUM    241.3               USACA16 45              
1975    8   6   3   50  29.9    OROVILLE, CA AFTERSHOCK CA  USA 39.480  -121.520    7   4.7 ML  5   UP & DOWN CAFE, OROVILLE    CA  USA 39.433  -121.604    9   N90E    B   1   S4  ALLUVIUM    193.6               USACA16 43              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    9   VERT    B   1   S4  SEDIMENTS   75.3                USACA16 83              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    9   N90W    B   1   S4  SEDIMENTS   68.5                USACA16 82              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   AIRPORT, OROVILLE   CA  USA 39.496  -121.614    9   S00E    B   1   S4  SEDIMENTS   52.8                USACA16 84              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    7   N90E    B   1   S4  ALLUVIUM    115.0               USACA16 88              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    7   N00E    B   1   S4  ALLUVIUM    158.2               USACA16 90              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   BROADBECK RESIDENCE, OROVILLE   CA  USA 39.446  -121.550    7   VERT    B   1   S4  ALLUVIUM    80.1                USACA16 89              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   D. JOHNSON RANCH, OROVILLE  CA  USA 39.425  -121.521    8   VERT    B   1   S4  SEDIMENTS (10 M), GREENSTONE    77.4                USACA16 23              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   D. JOHNSON RANCH, OROVILLE  CA  USA 39.425  -121.521    8   N00E    B   1   S4  SEDIMENTS (10 M), GREENSTONE    194.4               USACA16 24              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   D. JOHNSON RANCH, OROVILLE  CA  USA 39.425  -121.521    8   N90E    B   1   S4  SEDIMENTS (10 M), GREENSTONE    87.0                USACA16 22              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    50  N90E    B   1   S1  GREENSTONE  113.4               USACA16 87              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    50  VERT    B   1   S1  GREENSTONE  84.1                USACA16 86              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   DEPT WATER RESOURCES, GARAGE, OROVILLE  CA  USA 39.510  -121.505    50  S00E    B   1   S1  GREENSTONE  268.7               USACA16 85              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    8   N90E    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   79.8                USACA16 75              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    8   VERT    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   47.1                USACA16 74              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   DUFFY RESIDENCE, OROVILLE   CA  USA 39.445  -121.574    8   S00E    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   71.1                USACA16 73              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   NELSON RANCH, OROVILLE  CA  USA 39.484  -121.510    2   N90W    B   1   S4  SEDIMENTS   118.0               USACA16 79              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   NELSON RANCH, OROVILLE  CA  USA 39.484  -121.510    2   VERT    B   1   S4  SEDIMENTS   87.0                USACA16 80              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   NELSON RANCH, OROVILLE  CA  USA 39.484  -121.510    2   S00W    B   1   S4  SEDIMENTS   92.4                USACA16 81              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    9   N35W    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   60.4                USACA16 70              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    9   VERT    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   42.1                USACA16 71              
1975    8   8   7   0   50.1    OROVILLE, CA AFTERSHOCK CA  USA 39.500  -121.510    8   4.9 ML  4   PACIFIC HEIGHTS RD, OROVILLE    CA  USA 39.456  -121.603    9   S55W    B   1   S4  SEDIMENTS AND TERRACE GRAVELS   69.6                USACA16 72              
